region,villager,identifier,mean_trend,p95_trend,recent_4w,TrendsScore,tier,rank,official_rank_overall,OfficialScore,TrendsScore_norm,PopularityIndex,rank_region
Global,Admiral,Admiral animal crossing,0.0,0.0,0.0,0.0,6.0,89.0,339.0,0.17961165048543692,0.0,0.07184466019417478,314
Global,Agent S,Agent S animal crossing,0.0,0.0,0.0,0.0,6.0,45.0,295.0,0.28640776699029125,0.0,0.1145631067961165,273
Global,Agnes,Agnes animal crossing,0.0,0.0,0.0,0.0,4.0,26.0,96.0,0.7694174757281553,0.0,0.30776699029126214,90
Global,Al,Al animal crossing villager gorilla,0.0,0.0,0.0,0.0,6.0,19.0,269.0,0.3495145631067961,0.0,0.13980582524271842,248
Global,Alfonso,Alfonso animal crossing,0.0,0.0,0.0,0.0,6.0,6.0,256.0,0.3810679611650486,0.0,0.15242718446601944,236
Global,Alice,Alice animal crossing,0.0,0.0,0.0,0.0,4.0,14.0,84.0,0.7985436893203883,0.0,0.3194174757281554,79
Global,Alli,Alli animal crossing,0.0,0.0,0.0,0.0,6.0,99.0,349.0,0.15533980582524276,0.0,0.062135922330097106,323
Global,Amelia,Amelia animal crossing,0.0,0.0,0.0,0.0,6.0,88.0,338.0,0.18203883495145634,0.0,0.07281553398058253,313
Global,Anabelle,Anabelle animal crossing,0.0,0.0,0.0,0.0,6.0,4.0,254.0,0.38592233009708743,0.0,0.15436893203883498,234
Global,Anchovy,Anchovy animal crossing,0.0,0.0,0.0,0.0,5.0,107.0,237.0,0.4271844660194175,0.0,0.17087378640776701,217
Global,Angus,Angus animal crossing,0.0,0.0,0.0,0.0,6.0,29.0,279.0,0.3252427184466019,0.0,0.13009708737864076,258
Global,Anicotti,Anicotti animal crossing,0.0,0.0,0.0,0.0,6.0,68.0,318.0,0.23058252427184467,0.0,0.09223300970873788,295
Global,Ankha,Ankha animal crossing,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.9854368932038835,0.0,0.39417475728155343,4
Global,Annalisa,Annalisa animal crossing,0.0,0.0,0.0,0.0,5.0,15.0,145.0,0.6504854368932038,0.0,0.2601941747572815,135
Global,Annalise,Annalise animal crossing,0.0,0.0,0.0,0.0,6.0,59.0,309.0,0.2524271844660194,0.0,0.10097087378640777,286
Global,Antonio,Antonio animal crossing,0.0,0.0,0.0,0.0,5.0,1.0,131.0,0.6844660194174756,0.0,0.27378640776699026,121
Global,Apollo,Apollo animal crossing,0.0,0.0,0.0,0.0,2.0,20.0,35.0,0.9174757281553398,0.0,0.36699029126213595,31
Global,Apple,Apple animal crossing,0.0,0.0,0.0,0.0,3.0,1.0,41.0,0.9029126213592233,0.0,0.36116504854368936,37
Global,Astrid,Astrid animal crossing,0.0,0.0,0.0,0.0,5.0,96.0,226.0,0.4538834951456311,0.0,0.18155339805825244,208
Global,Audie,Audie animal crossing,0.0,0.0,0.0,0.0,2.0,2.0,17.0,0.9611650485436893,0.0,0.38446601941747577,14
Global,Aurora,Aurora animal crossing,0.0,0.0,0.0,0.0,4.0,5.0,75.0,0.8203883495145631,0.0,0.32815533980582523,70
Global,Ava,Ava animal crossing villager chicken,0.0,0.0,0.0,0.0,6.0,76.0,326.0,0.21116504854368934,0.0,0.08446601941747574,302
Global,Avery,Avery animal crossing,0.0,0.0,0.0,0.0,5.0,38.0,168.0,0.5946601941747574,0.0,0.23786407766990295,156
Global,Axel,Axel animal crossing,0.0,0.0,0.0,0.0,6.0,53.0,303.0,0.2669902912621359,0.0,0.10679611650485438,280
Global,Baabara,Baabara animal crossing,0.0,0.0,0.0,0.0,6.0,122.0,372.0,0.09951456310679607,0.0,0.03980582524271843,346
Global,Bam,Bam animal crossing villager deer,0.0,0.0,0.0,0.0,3.0,17.0,57.0,0.8640776699029127,0.0,0.3456310679611651,53
Global,Bangle,Bangle animal crossing,0.0,0.0,0.0,0.0,4.0,34.0,104.0,0.75,0.0,0.30000000000000004,98
Global,Barold,Barold animal crossing,0.0,0.0,0.0,0.0,5.0,90.0,220.0,0.4684466019417476,0.0,0.18737864077669905,204
Global,Bea,Bea animal crossing villager dog,0.0,0.0,0.0,0.0,4.0,12.0,82.0,0.8033980582524272,0.0,0.3213592233009709,77
Global,Beardo,Beardo animal crossing,0.0,0.0,0.0,0.0,4.0,49.0,119.0,0.7135922330097088,0.0,0.2854368932038835,109
Global,Beau,Beau animal crossing,0.0,0.0,0.0,0.0,1.0,13.0,13.0,0.970873786407767,0.0,0.38834951456310685,10
Global,Becky,Becky animal crossing,0.0,0.0,0.0,0.0,6.0,30.0,280.0,0.3228155339805825,0.0,0.129126213592233,259
Global,Bella,Bella animal crossing villager mouse,0.0,0.0,0.0,0.0,4.0,54.0,124.0,0.7014563106796117,0.0,0.28058252427184466,114
Global,Benedict,Benedict animal crossing,0.0,0.0,0.0,0.0,6.0,128.0,378.0,0.08495145631067957,0.0,0.03398058252427183,352
Global,Benjamin,Benjamin animal crossing,0.0,0.0,0.0,0.0,6.0,116.0,366.0,0.11407766990291257,0.0,0.045631067961165034,340
Global,Bertha,Bertha animal crossing,0.0,0.0,0.0,0.0,6.0,49.0,299.0,0.2766990291262136,0.0,0.11067961165048544,277
Global,Bettina,Bettina animal crossing,0.0,0.0,0.0,0.0,6.0,160.0,410.0,0.007281553398058249,0.0,0.0029126213592232998,383
Global,Bianca,Bianca animal crossing,0.0,0.0,0.0,0.0,4.0,9.0,79.0,0.8106796116504854,0.0,0.3242718446601942,74
Global,Biff,Biff animal crossing,0.0,0.0,0.0,0.0,5.0,37.0,167.0,0.5970873786407767,0.0,0.23883495145631067,155
Global,Big Top,Big Top animal crossing,0.0,0.0,0.0,0.0,6.0,151.0,401.0,0.029126213592232997,0.0,0.011650485436893199,374
Global,Bill,Bill animal crossing villager duck,0.0,0.0,0.0,0.0,4.0,25.0,95.0,0.7718446601941747,0.0,0.3087378640776699,89
Global,Billy,Billy animal crossing,0.0,0.0,0.0,0.0,6.0,9.0,259.0,0.37378640776699024,0.0,0.1495145631067961,239
Global,Biskit,Biskit animal crossing,0.0,0.0,0.0,0.0,4.0,42.0,112.0,0.7305825242718447,0.0,0.2922330097087379,104
Global,Bitty,Bitty animal crossing,0.0,0.0,0.0,0.0,6.0,162.0,412.0,0.0024271844660194164,0.0,0.0009708737864077666,385
Global,Blaire,Blaire animal crossing,0.0,0.0,0.0,0.0,5.0,6.0,136.0,0.6723300970873787,0.0,0.2689320388349515,126
Global,Blanche,Blanche animal crossing,0.0,0.0,0.0,0.0,5.0,51.0,181.0,0.5631067961165048,0.0,0.22524271844660193,168
Global,Bluebear,Bluebear animal crossing,0.0,0.0,0.0,0.0,2.0,23.0,38.0,0.9101941747572816,0.0,0.3640776699029127,34
Global,Bob,Bob animal crossing villager cat,0.0,0.0,0.0,0.0,2.0,4.0,19.0,0.9563106796116505,0.0,0.3825242718446602,16
Global,Bonbon,Bonbon animal crossing,0.0,0.0,0.0,0.0,6.0,24.0,274.0,0.337378640776699,0.0,0.1349514563106796,253
Global,Bones,Bones animal crossing,0.0,0.0,0.0,0.0,4.0,37.0,107.0,0.7427184466019418,0.0,0.2970873786407767,100
Global,Boomer,Boomer animal crossing,0.0,0.0,0.0,0.0,5.0,54.0,184.0,0.5558252427184466,0.0,0.22233009708737864,171
Global,Boone,Boone animal crossing,0.0,0.0,0.0,0.0,6.0,48.0,298.0,0.279126213592233,0.0,0.11165048543689321,276
Global,Boots,Boots animal crossing,0.0,0.0,0.0,0.0,5.0,56.0,186.0,0.5509708737864077,0.0,0.2203883495145631,173
Global,Boris,Boris animal crossing,0.0,0.0,0.0,0.0,6.0,161.0,411.0,0.004854368932038833,0.0,0.0019417475728155332,384
Global,Boyd,Boyd animal crossing,0.0,0.0,0.0,0.0,6.0,108.0,358.0,0.133495145631068,0.0,0.05339805825242721,332
Global,Bree,Bree animal crossing,0.0,0.0,0.0,0.0,5.0,104.0,234.0,0.43446601941747576,0.0,0.1737864077669903,214
Global,Broccolo,Broccolo animal crossing,0.0,0.0,0.0,0.0,6.0,5.0,255.0,0.383495145631068,0.0,0.15339805825242722,235
Global,Broffina,Broffina animal crossing,0.0,0.0,0.0,0.0,6.0,137.0,387.0,0.06310679611650483,0.0,0.025242718446601933,361
Global,Bruce,Bruce animal crossing,0.0,0.0,0.0,0.0,4.0,32.0,102.0,0.7548543689320388,0.0,0.30194174757281556,96
Global,Bubbles,Bubbles animal crossing,0.0,0.0,0.0,0.0,5.0,58.0,188.0,0.5461165048543689,0.0,0.2184466019417476,175
Global,Buck,Buck animal crossing,0.0,0.0,0.0,0.0,,,,,0.0,,
Global,Bud,Bud animal crossing villager lion,0.0,0.0,0.0,0.0,6.0,54.0,304.0,0.2645631067961165,0.0,0.10582524271844661,281
Global,Bunnie,Bunnie animal crossing,0.0,0.0,0.0,0.0,4.0,30.0,100.0,0.7597087378640777,0.0,0.30388349514563107,94
Global,Butch,Butch animal crossing,0.0,0.0,0.0,0.0,6.0,11.0,261.0,0.3689320388349514,0.0,0.14757281553398058,241
Global,Buzz,Buzz animal crossing,0.0,0.0,0.0,0.0,6.0,102.0,352.0,0.1480582524271845,0.0,0.059223300970873805,326
Global,Cally,Cally animal crossing,0.0,0.0,0.0,0.0,5.0,114.0,244.0,0.4101941747572816,0.0,0.16407766990291264,224
Global,Camofrog,Camofrog animal crossing,0.0,0.0,0.0,0.0,5.0,63.0,193.0,0.5339805825242718,0.0,0.21359223300970875,180
Global,Canberra,Canberra animal crossing,0.0,0.0,0.0,0.0,5.0,19.0,149.0,0.6407766990291262,0.0,0.2563106796116505,138
Global,Candi,Candi animal crossing,0.0,0.0,0.0,0.0,6.0,140.0,390.0,0.05582524271844658,0.0,0.022330097087378632,364
Global,Carmen,Carmen animal crossing,0.0,0.0,0.0,0.0,5.0,45.0,175.0,0.5776699029126213,0.0,0.23106796116504855,162
Global,Caroline,Caroline animal crossing,0.0,0.0,0.0,0.0,5.0,35.0,165.0,0.6019417475728155,0.0,0.2407766990291262,153
Global,Carrie,Carrie animal crossing,0.0,0.0,0.0,0.0,6.0,112.0,362.0,0.12378640776699024,0.0,0.0495145631067961,336
Global,Cashmere,Cashmere animal crossing,0.0,0.0,0.0,0.0,6.0,65.0,315.0,0.23786407766990292,0.0,0.09514563106796117,292
Global,Celia,Celia animal crossing,0.0,0.0,0.0,0.0,5.0,46.0,176.0,0.575242718446602,0.0,0.23009708737864082,163
Global,Cesar,Cesar animal crossing,0.0,0.0,0.0,0.0,6.0,145.0,395.0,0.043689320388349495,0.0,0.0174757281553398,369
Global,Chadder,Chadder animal crossing,0.0,0.0,0.0,0.0,5.0,50.0,180.0,0.5655339805825244,0.0,0.22621359223300974,167
Global,Charlise,Charlise animal crossing,0.0,0.0,0.0,0.0,6.0,124.0,374.0,0.09466019417475724,0.0,0.0378640776699029,348
Global,Cheri,Cheri animal crossing,0.0,0.0,0.0,0.0,4.0,10.0,80.0,0.808252427184466,0.0,0.3233009708737864,75
Global,Cherry,Cherry animal crossing villager dog,0.0,0.0,0.0,0.0,2.0,17.0,32.0,0.9247572815533981,0.0,0.36990291262135927,28
Global,Chester,Chester animal crossing,0.0,0.0,0.0,0.0,6.0,44.0,294.0,0.28883495145631066,0.0,0.11553398058252427,272
Global,Chevre,Chevre animal crossing,0.0,0.0,0.0,0.0,3.0,25.0,65.0,0.8446601941747574,0.0,0.33786407766990295,60
Global,Chief,Chief animal crossing,0.0,0.0,0.0,0.0,5.0,20.0,150.0,0.6383495145631068,0.0,0.25533980582524274,139
Global,Chops,Chops animal crossing,0.0,0.0,0.0,0.0,6.0,127.0,377.0,0.08737864077669899,0.0,0.0349514563106796,351
Global,Chow,Chow animal crossing,0.0,0.0,0.0,0.0,6.0,27.0,277.0,0.33009708737864074,0.0,0.1320388349514563,256
Global,Chrissy,Chrissy animal crossing,0.0,0.0,0.0,0.0,4.0,2.0,72.0,0.8276699029126213,0.0,0.33106796116504855,67
Global,Claude,Claude animal crossing,0.0,0.0,0.0,0.0,6.0,95.0,345.0,0.16504854368932043,0.0,0.06601941747572818,319
Global,Claudia,Claudia animal crossing,0.0,0.0,0.0,0.0,5.0,119.0,249.0,0.3980582524271845,0.0,0.1592233009708738,229
Global,Clay,Clay animal crossing,0.0,0.0,0.0,0.0,3.0,22.0,62.0,0.8519417475728155,0.0,0.3407766990291262,57
Global,Cleo,Cleo animal crossing,0.0,0.0,0.0,0.0,6.0,77.0,327.0,0.20873786407766992,0.0,0.08349514563106797,303
Global,Clyde,Clyde animal crossing,0.0,0.0,0.0,0.0,6.0,139.0,389.0,0.058252427184465994,0.0,0.023300970873786398,363
Global,Coach,Coach animal crossing,0.0,0.0,0.0,0.0,6.0,34.0,284.0,0.3131067961165048,0.0,0.12524271844660192,263
Global,Cobb,Cobb animal crossing,0.0,0.0,0.0,0.0,6.0,97.0,347.0,0.1601941747572816,0.0,0.06407766990291264,321
Global,Coco,Coco animal crossing,0.0,0.0,0.0,0.0,1.0,14.0,14.0,0.9684466019417476,0.0,0.38737864077669903,11
Global,Cole,Cole animal crossing,0.0,0.0,0.0,0.0,5.0,53.0,183.0,0.558252427184466,0.0,0.22330097087378642,170
Global,Colton,Colton animal crossing,0.0,0.0,0.0,0.0,6.0,141.0,391.0,0.05339805825242716,0.0,0.021359223300970866,365
Global,Cookie,Cookie animal crossing,0.0,0.0,0.0,0.0,3.0,20.0,60.0,0.8567961165048543,0.0,0.34271844660194173,55
Global,Cousteau,Cousteau animal crossing,0.0,0.0,0.0,0.0,6.0,84.0,334.0,0.191747572815534,0.0,0.07669902912621361,309
Global,Cranston,Cranston animal crossing,0.0,0.0,0.0,0.0,5.0,76.0,206.0,0.5024271844660194,0.0,0.20097087378640777,192
Global,Croque,Croque animal crossing,0.0,0.0,0.0,0.0,6.0,36.0,286.0,0.308252427184466,0.0,0.1233009708737864,265
Global,Cube,Cube animal crossing,0.0,0.0,0.0,0.0,4.0,13.0,83.0,0.8009708737864077,0.0,0.32038834951456313,78
Global,Curlos,Curlos animal crossing,0.0,0.0,0.0,0.0,6.0,90.0,340.0,0.1771844660194175,0.0,0.07087378640776701,315
Global,Curly,Curly animal crossing,0.0,0.0,0.0,0.0,6.0,156.0,406.0,0.016990291262135915,0.0,0.006796116504854366,379
Global,Curt,Curt animal crossing,0.0,0.0,0.0,0.0,6.0,58.0,308.0,0.25485436893203883,0.0,0.10194174757281554,285
Global,Cyd,Cyd animal crossing villager elephant,0.0,0.0,0.0,0.0,5.0,33.0,163.0,0.6067961165048543,0.0,0.24271844660194175,151
Global,Cyrano,Cyrano animal crossing,0.0,0.0,0.0,0.0,6.0,125.0,375.0,0.09223300970873782,0.0,0.03689320388349513,349
Global,Daisy,Daisy animal crossing,0.0,0.0,0.0,0.0,3.0,28.0,68.0,0.837378640776699,0.0,0.33495145631067963,63
Global,Deena,Deena animal crossing,0.0,0.0,0.0,0.0,6.0,83.0,333.0,0.19417475728155342,0.0,0.07766990291262138,308
Global,Deirdre,Deirdre animal crossing,0.0,0.0,0.0,0.0,3.0,19.0,59.0,0.8592233009708738,0.0,0.34368932038834954,54
Global,Del,Del animal crossing villager alligator,0.0,0.0,0.0,0.0,6.0,55.0,305.0,0.2621359223300971,0.0,0.10485436893203884,282
Global,Deli,Deli animal crossing,0.0,0.0,0.0,0.0,5.0,10.0,140.0,0.662621359223301,0.0,0.2650485436893204,130
Global,Derwin,Derwin animal crossing,0.0,0.0,0.0,0.0,5.0,71.0,201.0,0.5145631067961165,0.0,0.2058252427184466,188
Global,Diana,Diana animal crossing,0.0,0.0,0.0,0.0,2.0,8.0,23.0,0.9466019417475728,0.0,0.3786407766990292,20
Global,Diva,Diva animal crossing,0.0,0.0,0.0,0.0,5.0,34.0,164.0,0.604368932038835,0.0,0.24174757281553402,152
Global,Dizzy,Dizzy animal crossing,0.0,0.0,0.0,0.0,4.0,23.0,93.0,0.7766990291262136,0.0,0.31067961165048547,87
Global,Dobie,Dobie animal crossing,0.0,0.0,0.0,0.0,3.0,14.0,54.0,0.8713592233009708,0.0,0.3485436893203884,50
Global,Doc,Doc animal crossing villager rabbit,0.0,0.0,0.0,0.0,5.0,69.0,199.0,0.5194174757281553,0.0,0.20776699029126214,186
Global,Dom,Dom animal crossing villager sheep,0.0,0.0,0.0,0.0,2.0,9.0,24.0,0.9441747572815534,0.0,0.37766990291262137,21
Global,Dora,Dora animal crossing,0.0,0.0,0.0,0.0,6.0,81.0,331.0,0.19902912621359226,0.0,0.0796116504854369,306
Global,Dotty,Dotty animal crossing villager rabbit,0.0,0.0,0.0,0.0,5.0,4.0,134.0,0.6771844660194175,0.0,0.270873786407767,124
Global,Drago,Drago animal crossing,0.0,0.0,0.0,0.0,4.0,4.0,74.0,0.8228155339805825,0.0,0.32912621359223304,69
Global,Drake,Drake animal crossing,0.0,0.0,0.0,0.0,6.0,57.0,307.0,0.25728155339805825,0.0,0.1029126213592233,284
Global,Drift,Drift animal crossing,0.0,0.0,0.0,0.0,5.0,59.0,189.0,0.5436893203883495,0.0,0.2174757281553398,176
Global,Ed,Ed animal crossing villager horse,0.0,0.0,0.0,0.0,6.0,69.0,319.0,0.22815533980582525,0.0,0.09126213592233011,296
Global,Egbert,Egbert animal crossing,0.0,0.0,0.0,0.0,5.0,12.0,142.0,0.6577669902912622,0.0,0.2631067961165049,132
Global,Elise,Elise animal crossing,0.0,0.0,0.0,0.0,6.0,73.0,323.0,0.2184466019417476,0.0,0.08737864077669905,300
Global,Ellie,Ellie animal crossing,0.0,0.0,0.0,0.0,4.0,52.0,122.0,0.7063106796116505,0.0,0.2825242718446602,112
Global,Elmer,Elmer animal crossing,0.0,0.0,0.0,0.0,6.0,111.0,361.0,0.12621359223300976,0.0,0.05048543689320391,335
Global,Eloise,Eloise animal crossing,0.0,0.0,0.0,0.0,5.0,75.0,205.0,0.5048543689320388,0.0,0.20194174757281555,191
Global,Elvis,Elvis animal crossing,0.0,0.0,0.0,0.0,5.0,14.0,144.0,0.6529126213592233,0.0,0.2611650485436893,134
Global,Erik,Erik animal crossing,0.0,0.0,0.0,0.0,2.0,6.0,21.0,0.9514563106796117,0.0,0.3805825242718447,18
Global,Eugene,Eugene animal crossing,0.0,0.0,0.0,0.0,4.0,40.0,110.0,0.7354368932038835,0.0,0.2941747572815534,102
Global,Eunice,Eunice animal crossing,0.0,0.0,0.0,0.0,5.0,81.0,211.0,0.49029126213592233,0.0,0.19611650485436893,197
Global,Fang,Fang animal crossing,0.0,0.0,0.0,0.0,2.0,18.0,33.0,0.9223300970873787,0.0,0.3689320388349515,29
Global,Fauna,Fauna animal crossing,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.9635922330097088,0.0,0.3854368932038835,13
Global,Felicity,Felicity animal crossing,0.0,0.0,0.0,0.0,5.0,16.0,146.0,0.6480582524271845,0.0,0.2592233009708738,136
Global,Filbert,Filbert animal crossing,0.0,0.0,0.0,0.0,3.0,2.0,42.0,0.9004854368932039,0.0,0.3601941747572816,38
Global,Flip,Flip animal crossing,0.0,0.0,0.0,0.0,5.0,74.0,204.0,0.5072815533980582,0.0,0.2029126213592233,190
Global,Flo,Flo animal crossing villager penguin,0.0,0.0,0.0,0.0,5.0,23.0,153.0,0.6310679611650485,0.0,0.2524271844660194,142
Global,Flora,Flora animal crossing,0.0,0.0,0.0,0.0,2.0,25.0,40.0,0.9053398058252428,0.0,0.3621359223300971,36
Global,Flurry,Flurry animal crossing,0.0,0.0,0.0,0.0,3.0,13.0,53.0,0.8737864077669903,0.0,0.3495145631067962,49
Global,Francine,Francine animal crossing,0.0,0.0,0.0,0.0,4.0,21.0,91.0,0.7815533980582524,0.0,0.312621359223301,85
Global,Frank,Frank animal crossing,0.0,0.0,0.0,0.0,6.0,129.0,379.0,0.08252427184466016,0.0,0.03300970873786407,353
Global,Freckles,Freckles animal crossing,0.0,0.0,0.0,0.0,4.0,43.0,113.0,0.7281553398058253,0.0,0.29126213592233013,105
Global,Freya,Freya animal crossing,0.0,0.0,0.0,0.0,4.0,58.0,128.0,0.691747572815534,0.0,0.27669902912621364,118
Global,Friga,Friga animal crossing,0.0,0.0,0.0,0.0,6.0,100.0,350.0,0.15291262135922334,0.0,0.06116504854368934,324
Global,Frita,Frita animal crossing,0.0,0.0,0.0,0.0,5.0,60.0,190.0,0.5412621359223301,0.0,0.21650485436893205,177
Global,Frobert,Frobert animal crossing,0.0,0.0,0.0,0.0,6.0,91.0,341.0,0.1747572815533981,0.0,0.06990291262135924,316
Global,Fuchsia,Fuchsia animal crossing,0.0,0.0,0.0,0.0,4.0,31.0,101.0,0.7572815533980582,0.0,0.3029126213592233,95
Global,Gabi,Gabi animal crossing,0.0,0.0,0.0,0.0,5.0,116.0,246.0,0.40533980582524276,0.0,0.1621359223300971,226
Global,Gala,Gala animal crossing,0.0,0.0,0.0,0.0,5.0,101.0,231.0,0.441747572815534,0.0,0.1766990291262136,211
Global,Gaston,Gaston animal crossing,0.0,0.0,0.0,0.0,6.0,47.0,297.0,0.2815533980582524,0.0,0.11262135922330097,275
Global,Gayle,Gayle animal crossing,0.0,0.0,0.0,0.0,4.0,50.0,120.0,0.7111650485436893,0.0,0.28446601941747574,110
Global,Genji,Genji animal crossing,0.0,0.0,0.0,0.0,3.0,12.0,52.0,0.8762135922330097,0.0,0.3504854368932039,48
Global,Gigi,Gigi animal crossing,0.0,0.0,0.0,0.0,6.0,101.0,351.0,0.15048543689320393,0.0,0.060194174757281574,325
Global,Gladys,Gladys animal crossing,0.0,0.0,0.0,0.0,5.0,24.0,154.0,0.6286407766990292,0.0,0.25145631067961166,143
Global,Gloria,Gloria animal crossing,0.0,0.0,0.0,0.0,6.0,105.0,355.0,0.14077669902912626,0.0,0.05631067961165051,329
Global,Goldie,Goldie animal crossing,0.0,0.0,0.0,0.0,3.0,16.0,56.0,0.866504854368932,0.0,0.3466019417475728,52
Global,Gonzo,Gonzo animal crossing,0.0,0.0,0.0,0.0,5.0,31.0,161.0,0.6116504854368932,0.0,0.24466019417475726,149
Global,Goose,Goose animal crossing,0.0,0.0,0.0,0.0,5.0,28.0,158.0,0.6189320388349515,0.0,0.2475728155339806,147
Global,Graham,Graham animal crossing,0.0,0.0,0.0,0.0,5.0,55.0,185.0,0.5533980582524272,0.0,0.22135922330097088,172
Global,Greta,Greta animal crossing,0.0,0.0,0.0,0.0,5.0,120.0,250.0,0.3956310679611651,0.0,0.15825242718446605,230
Global,Grizzly,Grizzly animal crossing,0.0,0.0,0.0,0.0,6.0,80.0,330.0,0.20145631067961167,0.0,0.08058252427184467,305
Global,Groucho,Groucho animal crossing,0.0,0.0,0.0,0.0,6.0,42.0,292.0,0.2936893203883495,0.0,0.1174757281553398,270
Global,Gruff,Gruff animal crossing,0.0,0.0,0.0,0.0,6.0,148.0,398.0,0.036407766990291246,0.0,0.014563106796116498,372
Global,Gwen,Gwen animal crossing,0.0,0.0,0.0,0.0,6.0,154.0,404.0,0.021844660194174748,0.0,0.0087378640776699,377
Global,Hamlet,Hamlet animal crossing,0.0,0.0,0.0,0.0,4.0,22.0,92.0,0.779126213592233,0.0,0.3116504854368932,86
Global,Hamphrey,Hamphrey animal crossing,0.0,0.0,0.0,0.0,5.0,65.0,195.0,0.529126213592233,0.0,0.21165048543689322,182
Global,Hans,Hans animal crossing,0.0,0.0,0.0,0.0,5.0,108.0,238.0,0.4247572815533981,0.0,0.16990291262135926,218
Global,Harry,Harry animal crossing,0.0,0.0,0.0,0.0,6.0,134.0,384.0,0.07038834951456308,0.0,0.02815533980582523,358
Global,Hazel,Hazel animal crossing,0.0,0.0,0.0,0.0,3.0,23.0,63.0,0.8495145631067962,0.0,0.3398058252427185,58
Global,Henry,Henry animal crossing,0.0,0.0,0.0,0.0,3.0,21.0,61.0,0.854368932038835,0.0,0.34174757281553403,56
Global,Hippeux,Hippeux animal crossing,0.0,0.0,0.0,0.0,6.0,16.0,266.0,0.3567961165048543,0.0,0.14271844660194175,245
Global,Hopkins,Hopkins animal crossing,0.0,0.0,0.0,0.0,5.0,91.0,221.0,0.46601941747572817,0.0,0.18640776699029127,205
Global,Hopper,Hopper animal crossing,0.0,0.0,0.0,0.0,5.0,105.0,235.0,0.43203883495145634,0.0,0.17281553398058255,215
Global,Hornsby,Hornsby animal crossing,0.0,0.0,0.0,0.0,4.0,3.0,73.0,0.8252427184466019,0.0,0.3300970873786408,68
Global,Huck,Huck animal crossing,0.0,0.0,0.0,0.0,6.0,26.0,276.0,0.33252427184466016,0.0,0.13300970873786408,255
Global,Hugh,Hugh animal crossing,0.0,0.0,0.0,0.0,6.0,52.0,302.0,0.26941747572815533,0.0,0.10776699029126213,279
Global,Iggly,Iggly animal crossing,0.0,0.0,0.0,0.0,6.0,86.0,336.0,0.18689320388349517,0.0,0.07475728155339807,311
Global,Ike,Ike animal crossing villager bear,0.0,0.0,0.0,0.0,6.0,113.0,363.0,0.12135922330097082,0.0,0.04854368932038833,337
Global,Jacob,Jakey animal crossing,0.0,0.0,0.0,0.0,6.0,110.0,360.0,0.12864077669902918,0.0,0.05145631067961168,334
Global,Jacques,Jacques animal crossing,0.0,0.0,0.0,0.0,6.0,21.0,271.0,0.34466019417475724,0.0,0.1378640776699029,250
Global,Jambette,Jambette animal crossing,0.0,0.0,0.0,0.0,5.0,117.0,247.0,0.40291262135922334,0.0,0.16116504854368935,227
Global,Jay,Jay animal crossing villager bird,0.0,0.0,0.0,0.0,6.0,31.0,281.0,0.3203883495145631,0.0,0.12815533980582525,260
Global,Jeremiah,Jeremiah animal crossing,0.0,0.0,0.0,0.0,4.0,19.0,89.0,0.7864077669902912,0.0,0.31456310679611654,83
Global,Jitters,Jitters animal crossing,0.0,0.0,0.0,0.0,5.0,118.0,248.0,0.4004854368932039,0.0,0.1601941747572816,228
Global,Joey,Joey animal crossing,0.0,0.0,0.0,0.0,5.0,47.0,177.0,0.5728155339805825,0.0,0.229126213592233,164
Global,Judy,Judy animal crossing,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.9733009708737864,0.0,0.3893203883495146,9
Global,Julia,Julia animal crossing,0.0,0.0,0.0,0.0,4.0,53.0,123.0,0.7038834951456311,0.0,0.28155339805825247,113
Global,Julian,Julian animal crossing,0.0,0.0,0.0,0.0,2.0,14.0,29.0,0.9320388349514563,0.0,0.37281553398058254,25
Global,June,June animal crossing villager cub,0.0,0.0,0.0,0.0,5.0,44.0,174.0,0.5800970873786409,0.0,0.23203883495145636,161
Global,Kabuki,Kabuki animal crossing,0.0,0.0,0.0,0.0,3.0,11.0,51.0,0.8786407766990292,0.0,0.3514563106796117,47
Global,Katt,Katt animal crossing,0.0,0.0,0.0,0.0,3.0,26.0,66.0,0.8422330097087378,0.0,0.33689320388349514,61
Global,Keaton,Keaton animal crossing,0.0,0.0,0.0,0.0,6.0,43.0,293.0,0.2912621359223301,0.0,0.11650485436893204,271
Global,Ken,Ken animal crossing villager chicken,0.0,0.0,0.0,0.0,6.0,75.0,325.0,0.21359223300970875,0.0,0.08543689320388351,301
Global,Ketchup,Ketchup animal crossing,0.0,0.0,0.0,0.0,2.0,10.0,25.0,0.941747572815534,0.0,0.3766990291262136,22
Global,Kevin,Kevin animal crossing,0.0,0.0,0.0,0.0,6.0,119.0,369.0,0.10679611650485432,0.0,0.04271844660194173,343
Global,Kid Cat,Kid Cat animal crossing,0.0,0.0,0.0,0.0,3.0,27.0,67.0,0.8398058252427184,0.0,0.3359223300970874,62
Global,Kidd,Kidd animal crossing,0.0,0.0,0.0,0.0,4.0,41.0,111.0,0.7330097087378641,0.0,0.29320388349514565,103
Global,Kiki,Kiki animal crossing,0.0,0.0,0.0,0.0,2.0,19.0,34.0,0.9199029126213593,0.0,0.3679611650485437,30
